Loyalty#,Customer Name,TotalLifetimeValue,alert
108459.0,Moon Motes,4369.7,no
108462.0,Solomon Rihner,16372.2,no
108466.0,Bibi Gradford,7861.8,no
108481.0,Amberly Sedotal,11633.58,no
108486.0,Shirlene Humerick,3130.68,no
108491.0,Leon Harpel,5391.97,no
108528.0,Hipolito Lisenby,7858.11,no
108531.0,Carolann Encarnacion,4196.26,no
108537.0,Theressa Rouser,3721.39,no
108570.0,Carlota Boisjolie,60290.67,yes
108601.0,Anthony Yazzie,18975.46,no
108604.0,Malorie Slowik,15332.869999999999,no
108621.0,Aldo Comp,13716.779999999999,no
108625.0,Alida Strode,15470.6,no
108654.0,Norberto Tope,7735.94,no
108666.0,Cathey Devries,12036.62,no
108698.0,Elvera Luczkowiak,6745.25,no
108734.0,Ricky Haggin,10153.89,no
108736.0,Charlsie Haverfield,9738.48,no
108748.0,Christina Stinton,4434.94,no
108801.0,Norman Pelzel,11603.91,no
108844.0,Alycia Holub,5744.1,no
108849.0,Edwina Bernabe,20714.94,no
108857.0,Bud Crance,5719.09,no
108875.0,Augustine Akimseu,5279.48,no
108896.0,Buena Schulze,32196.6,no
108901.0,Olen Kanter,2582.41,no
108903.0,Dann Sefcovic,29520.239999999998,no
108907.0,Missy Mesenbring,2337.36,no
108912.0,Vera Honeysucker,3980.42,no
108923.0,Sonia Swanson,6042.91,no
108940.0,Margert Duhamel,3808.12,no
108950.0,Omega Hastin,2886.45,no
108952.0,Dorathy Strate,3343.93,no
108954.0,Melissa Kanevsky,8427.17,no
108959.0,Lashell Corolis,10215.78,no
108960.0,Tennie Lengerich,5924.67,no
108970.0,Jacquelynn Micale,8716.37,no
108981.0,Antonia Cerrito,19014.48,no
109022.0,Nolan Morgensen,5982.84,no
109023.0,Reagan Persia,6005.85,no
109029.0,Jason Sechler,5812.0,no
109042.0,Ashlee Vanfossen,2444.33,no
109048.0,Soledad Ryals,13466.92,no
109062.0,Stacie Koretsky,2624.1,no
109063.0,Asley Larry,2430.96,no
109075.0,Marketta Homrighaus,13722.56,no
109097.0,Becky Telchik,8302.32,no
109108.0,Rosetta Moran,26313.5,no
109110.0,Ethan Kashuba,9080.28,no
109142.0,Lezlie Miser,2203.44,no
109149.0,Tyson Mceachran,14084.49,no
109151.0,Malik Uhrin,7985.47,no
109156.0,Frida Theel,15656.03,no
109167.0,Adrian Liou,13254.3,no
109187.0,Greg Nascimento,4722.24,no
109203.0,Desiree Vu,8092.88,no
109209.0,Mariela Bolig,5418.73,no
109229.0,Amparo Saraniti,2248.45,no
109290.0,Rick Linne,3549.75,no
109327.0,Ilse Dobrasz,4686.47,no
109350.0,Stanley Suleiman,5366.78,no
109356.0,Shandra Phramany,4349.31,no
109379.0,John Mcauley,10016.29,no
109386.0,Agueda Ivans,4196.43,no
109399.0,Chun Okoli,8752.16,no
109431.0,Margrett Golick,3141.33,no
109458.0,Coleman Spurbeck,7703.4,no
109473.0,Jack Braught,5010.45,no
109478.0,Diego Norbury,41996.52,no
109495.0,Yoshie Gohlke,11218.44,no
109509.0,Bobbie Thibault,7484.31,no
109517.0,Sarina Kesson,42591.02,no
109531.0,Melody Crapp,6689.02,no
109552.0,Aliza Baras,14166.2,no
109556.0,Yvette Innes,5326.5,no
109585.0,Samara Dicola,9615.7,no
109587.0,Lenita Bendit,2576.38,no
109606.0,Genevive Candella,5639.4,no
109607.0,Karyn Cuthrell,17666.57,no
109612.0,Malcom Pelkowski,13654.36,no
109629.0,Edie Riester,5955.54,no
109660.0,Yoshiko Bloxom,7086.46,no
109666.0,Gladis Costaneda,4920.77,no
109672.0,Criselda Poisel,17676.18,no
109680.0,Augusta Vanzandt,5623.31,no
109716.0,Jacinta Schram,3995.36,no
109734.0,Lai Dehm,5633.53,no
109738.0,Malika Shelenberger,2783.58,no
109747.0,Lanny Toller,15887.02,no
109766.0,Graciela Lanen,32603.94,no
109767.0,Ami Grosbier,3886.65,no
109789.0,Spring Smit,4561.27,no
109816.0,Sharan Mayala,4377.32,no
109821.0,Phebe Dimes,8021.07,no
109840.0,Christine Chevalier,9832.74,no
109854.0,Katerine Acimovic,8090.88,no
109876.0,Gaynelle Wurdeman,4854.75,no
109880.0,Ressie Gioia,5714.56,no
109884.0,Rosana Creson,6290.7,no
109896.0,Maybelle Rodgerson,3884.86,no
109903.0,Brande Liberty,5107.16,no
109939.0,Matilda Mitchell,3903.47,no
109956.0,Sid Ellingsworth,5137.85,no
109964.0,Elroy Grill,4485.14,no
110001.0,Shaunta Burge,8173.5,no
110027.0,Wilford Nimocks,10049.56,no
110030.0,Martin Mierzwinski,3387.78,no
110063.0,Shay Krauskopf,11623.22,no
110065.0,German Russo,13432.0,no
110073.0,Louella Chass,8364.56,no
110089.0,Aaron Manolakis,6005.85,no
110099.0,Suzi Guyette,14195.52,no
110107.0,Iris Sladick,3934.71,no
110125.0,Allen Poyner,7606.71,no
110142.0,Kylie Vespia,4866.65,no
110170.0,Weston Albor,11064.92,no
110191.0,Ena Gfeller,8194.2,no
110207.0,Claudio Devenny,2916.42,no
110211.0,Wilson Burleson,12036.62,no
110217.0,Bo Throssell,5568.89,no
110221.0,Tillie Gobrecht,13694.24,no
110262.0,Casey Mandiola,28283.04,no
110294.0,Boyd Ramiscal,9899.06,no
110296.0,Simone Waiden,4792.44,no
110337.0,Randall Garrow,26113.36,no
110383.0,Birdie Overlie,9435.54,no
110394.0,Elenora Tooms,5130.24,no
110422.0,Darron Schnepel,2414.77,no
110429.0,Lan Wicker,16473.17,no
110451.0,Della Nethery,4969.36,no
110476.0,Gema Mockler,6098.46,no
110484.0,Ali Barryman,2916.42,no
110508.0,Ivan Dorsinville,5918.07,no
110514.0,Ahmad Wonderly,9581.28,no
110530.0,Alexia Negro,3839.75,no
110543.0,Nancie Micha,4984.1,no
110549.0,Annamarie Revier,18736.54,no
110603.0,Casey Belon,5246.28,no
110606.0,Kenia Turpin,5463.91,no
110622.0,Nicola Jacobitz,2175.74,no
110640.0,Bobbie Mcbrayer,11430.59,no
110678.0,Henriette Bouras,7867.62,no
110681.0,Bonita Rott,2759.98,no
110691.0,Arlene Freud,4722.24,no
110694.0,Misha Erling,5061.76,no
110712.0,Scott Grabau,8711.3,no
110721.0,Nicolle Spara,15950.02,no
110726.0,Wilmer Beran,9189.52,no
110737.0,Laci Thidphy,2665.45,no
110742.0,Tomiko Boey,5520.96,no
110752.0,Janna Lynskey,7454.74,no
110756.0,Brianne Meader,8126.77,no
110771.0,Adolfo Nehring,8804.58,no
110775.0,Shana Weis,16792.66,no
110782.0,Hedwig Stdenny,5557.93,no
110822.0,Dina Tutor,17029.89,no
110857.0,Drema Pfahl,14181.64,no
110906.0,Leena Yglesias,15612.28,no
110908.0,Wei Belotti,22059.86,no
110925.0,Peter Macks,3808.12,no
110928.0,Rosy Houff,4146.41,no
110991.0,Piper Hinckley,5272.93,no
111022.0,Jaunita Hortillosa,14635.45,no
111034.0,Shari Alsop,11790.5,no
111045.0,Mimi Oxford,5709.23,no
111051.0,Jayson Rihanek,8376.03,no
111087.0,Babette Ingraham,20392.22,no
111107.0,Terrilyn Sohl,2860.86,no
111171.0,Despina Hao,9256.56,no
111176.0,Ruthann Heffler,4568.82,no
111185.0,Krystin Feekes,23639.79,no
111194.0,Priscilla Liming,2913.49,no
111198.0,Melody Brecht,24337.48,no
111213.0,Lisa Haun,9801.29,no
111228.0,Waltraud Gobbi,25105.3,no
111255.0,Norene Barahona,4122.96,no
111257.0,Dominick Gubala,2534.95,no
111261.0,Karyn Narducci,23435.73,no
111281.0,Haley Villacorta,57482.97,yes
111286.0,Reuben Savarino,20764.76,no
111291.0,Kristyn Dockett,13752.62,no
111300.0,Arlinda Canaday,11638.9,no
111301.0,Larue Brownwood,9275.68,no
111303.0,Otha Prive,8564.77,no
111322.0,Forrest Tylwalk,47807.36,no
111329.0,Chia Mceldowney,7171.88,no
111379.0,Anette Nee,2937.17,no
111387.0,Rex Waldroup,5793.16,no
111398.0,Carroll Holzhueter,7096.8,no
111426.0,Kelli Biastock,19597.06,no
111452.0,Arlie Barter,3300.61,no
111463.0,Gaylene Schkade,11277.72,no
111468.0,Venetta Turbacuski,7325.92,no
111485.0,Jannie Zvorsky,5979.92,no
111493.0,Brenda Oliverson,18321.42,no
111504.0,Skye Kreidel,13916.93,no
111507.0,Hester Losardo,17556.99,no
111521.0,Reda Rhoden,19168.68,no
111526.0,Yee Hamre,7955.77,no
111548.0,Werner Whooper,18504.28,no
111549.0,Maya Shoumaker,6769.0,no
111573.0,Michael Fiscella,14349.86,no
111574.0,Karina Feirer,8652.65,no
111584.0,Oneida Minacci,4163.79,no
111588.0,Janetta Canedy,6314.49,no
111590.0,Soraya Birkey,8791.44,no
111591.0,Armandina Fulop,22790.039999999997,no
111601.0,Sarina Kipka,4938.89,no
111614.0,Deena Leemaster,22130.4,no
111645.0,Lindsy Doljac,6446.71,no
111646.0,Lillian Sanabria,5015.01,no
111660.0,Troy Parenteau,43057.14,no
111673.0,Ninfa Bucchin,7614.14,no
111687.0,Ocie Malafronte,17040.3,no
111690.0,Nada Akes,6661.18,no
111697.0,Tina Shipler,6488.9,no
111724.0,Hue Zajac,7519.13,no
111755.0,Mariano Arnow,5037.95,no
111767.0,Luann Callabrass,13862.1,no
111768.0,Anastacia Bania,3592.0,no
111778.0,Kennith Hanmer,8621.19,no
111787.0,Saturnina Dusett,6950.1,no
111788.0,Concepcion Olma,4935.19,no
111789.0,Rosa Grudzien,3557.37,no
111855.0,Kristyn Reinert,10246.34,no
111881.0,Syble Brazie,4510.19,no
111884.0,Casimira Thews,14181.64,no
111892.0,Dayle Bain,6165.86,no
111899.0,Andy Albares,13021.09,no
111912.0,Veronique Dysinger,5592.46,no
111919.0,Diego Ozaki,11305.44,no
111944.0,Malcolm Greenlief,15550.19,no
111947.0,Darius Fulson,5918.07,no
111963.0,Gisela Snaer,14084.49,no
111970.0,Denisse Husband,5674.38,no
111976.0,Laraine Laniado,11066.46,no
112026.0,Deadra Bouchillon,9670.18,no
112046.0,Emmie Canela,14206.98,no
112130.0,Maris Bozell,26346.09,no
112132.0,Yuki Gilfillan,2129.06,no
112142.0,Marty Kijak,37851.6,no
112149.0,Teresita Butay,11277.08,no
112226.0,Willard Scouten,4686.47,no
112235.0,Terica Earl,20940.3,no
112269.0,Winter Bradner,27834.76,no
112273.0,Cleopatra Russek,4877.61,no
112277.0,Florida Urbanek,5421.52,no
112285.0,Benita Colten,13197.93,no
112287.0,Enid Demirchyan,23313.48,no
112293.0,Lula Habben,4371.19,no
112327.0,Jacquie Sugar,10817.58,no
112329.0,Kam Tarrance,14659.78,no
112341.0,Maureen Aguas,15417.73,no
112350.0,Delmar Bounleut,9191.67,no
112363.0,Willis Mootz,3745.37,no
112393.0,Misti Franta,6763.18,no
112441.0,Rosie Ivy,16755.0,no
112447.0,Abigail Labreque,17387.26,no
112467.0,Toshiko Leversee,8310.7,no
112487.0,Simon Sledge,2254.93,no
112508.0,Manuel Speed,23213.7,no
112522.0,Vincenza Spalla,5636.74,no
112540.0,Aida Gartrell,5564.96,no
112545.0,Stella Milliken,2227.07,no
112586.0,Frankie Steinway,5394.0,no
112630.0,Emmitt Mahler,3087.43,no
112632.0,Kim Sellek,18013.2,no
112634.0,Anna Feldker,4772.93,no
112661.0,Kieth Llarenas,9047.5,no
112668.0,Clementina Hoyman,2822.73,no
112676.0,Krystin Sours,7607.84,no
112678.0,Albertha Bradby,35537.85,no
112685.0,Meta Petti,6273.17,no
112686.0,Major Auker,14924.400000000001,no
112696.0,Fred Gingras,5058.93,no
112702.0,Angelica Selem,4458.11,no
112703.0,Rutha Baldy,7155.34,no
112709.0,Mervin Zagar,4834.4,no
112714.0,Brooks Matern,6900.14,no
112720.0,Craig Sly,5077.26,no
112729.0,Rocky Palmateer,13582.44,no
112732.0,Alva Centrone,8360.15,no
112733.0,Ivana Bartl,3353.38,no
112762.0,Emilia Souders,3007.39,no
112766.0,Veronika Urton,5556.91,no
112777.0,Genevive Beaumont,14703.13,no
112782.0,Golden Zevallos,10588.46,no
112794.0,Demetrius Umlauf,2619.34,no
112797.0,Versie Wardon,40035.42,no
112804.0,Avery Schossow,5333.04,no
112806.0,Angelina Baroldy,18922.5,no
112842.0,Leilani Keinonen,12434.52,no
112844.0,Aliza Steman,57755.91,yes
112856.0,Desire Markunas,26199.53,no
112863.0,Kathi Roling,32214.38,no
112872.0,Leda Bakewell,15949.920000000002,no
112894.0,Dannie Goodstein,10221.81,no
112924.0,Angla Zenisek,3021.94,no
112931.0,Donnie Calles,49164.299999999996,no
112934.0,Jaimie Makarem,4312.77,no
112945.0,Natacha Borucki,6715.34,no
113022.0,Rubie Egle,2677.22,no
113024.0,Noreen Fefer,42462.97,no
113029.0,Flossie Werblow,4992.06,no
113040.0,Lisbeth Kitten,8427.17,no
113076.0,Lance Douet,3260.74,no
113090.0,Jenette Oshey,7550.42,no
113106.0,Kyoko Ingegneri,15839.09,no
113148.0,Frankie Rattliff,6846.15,no
113172.0,Sol Rudgers,4160.02,no
113178.0,Terra Jayo,20230.97,no
113180.0,Harmony Sutherburg,15978.91,no
113184.0,Zina Bottorf,2859.8,no
113194.0,Marty Rolfes,4905.96,no
113195.0,Amal Terwillegar,5791.61,no
113211.0,Shira Vicuna,2773.46,no
113220.0,Marc Ferencz,7986.19,no
113253.0,Wanetta Straathof,28283.04,no
113261.0,Lang Didriksen,10114.99,no
113293.0,Joanna Miano,18370.57,no
113311.0,Bea Maceyak,2619.48,no
113316.0,Malik Suttee,7731.860000000001,no
113329.0,Emogene Caldas,4940.94,no
113348.0,Sherri Kuy,9422.57,no
113363.0,Willie Nickell,2760.95,no
113376.0,Stacy Profera,17191.46,no
113398.0,Hollis Kuehnert,24706.92,no
113407.0,Judi Rosseau,8283.84,no
113442.0,Frankie Hickenbottom,2962.98,no
113454.0,Vanda Macoreno,2520.12,no
113469.0,Andreas Taulman,6847.94,no
113476.0,Candyce Vier,9420.97,no
113512.0,Elda Gelo,2935.84,no
113529.0,Altagracia Tefera,5953.21,no
113531.0,Edwin Bennion,2839.01,no
113558.0,Andrew Hardung,6444.08,no
113578.0,Melia Ancheta,2542.85,no
113585.0,Hanh Cobble,5642.2,no
113594.0,Sterling Galinoo,3034.65,no
113603.0,Retta Rajewski,3884.86,no
113653.0,Linwood Gabrel,35013.54,no
113656.0,Malika Schop,11618.56,no
113674.0,Brittani Payno,9087.59,no
113675.0,Stella Mhoon,16765.26,no
113679.0,Maryjane Gavina,10634.84,no
113694.0,Candance Magaziner,4890.11,no
113719.0,Alysia Rave,5658.53,no
113755.0,Danilo Markis,3633.05,no
113768.0,Roger Whelton,8167.99,no
113779.0,Eura Gilio,76920.72,yes
113782.0,Maryanne Rigsby,9613.61,no
113793.0,Starla Chrest,2319.74,no
113804.0,Shin Thornock,9240.3,no
113812.0,Amalia Taaffe,8609.16,no
113831.0,Earline Deason,8880.29,no
113839.0,Therese Lorello,3839.61,no
113853.0,Boyce Humpal,8879.79,no
113861.0,Octavia Ramano,2409.37,no
113864.0,Grady Dillard,25957.949999999997,no
113874.0,Jacquelyne Miskiewicz,34163.51,no
113877.0,Dora Bowring,19151.52,no
113900.0,Hiroko Gano,5757.7,no
113904.0,Susanne Ladewig,52907.88,yes
113910.0,Leann Reary,11403.369999999999,no
113919.0,Cheree Salehi,5614.59,no
113997.0,Annetta Wend,16564.62,no
114008.0,Bret Hanigan,8257.01,no
114018.0,Desiree Ceronsky,18240.14,no
114021.0,Waylon Burfeind,5326.68,no
114038.0,Bertha Shirkey,2577.51,no
114051.0,Felisa Knier,2983.11,no
114056.0,Val Chaplen,5163.23,no
114077.0,Vanda Stukes,2695.35,no
114080.0,Fae Corna,4896.27,no
114084.0,Edris Siffert,5710.33,no
114101.0,Bruna Doyscher,2877.81,no
114123.0,Onie Shrewsberry,17337.22,no
114131.0,Dedra Grundmann,5389.5,no
114135.0,Sherise Keiss,8085.45,no
114136.0,Brittni Stabley,8744.73,no
114137.0,Melissia Sundberg,3819.62,no
114142.0,Gaynelle Duttinger,8016.75,no
114194.0,Roselia Lienke,3554.85,no
114204.0,Darcie Heydenreich,2867.31,no
114212.0,Izola Walcutt,33876.6,no
114214.0,Milo Artinger,2554.55,no
114219.0,Kristina Collaer,5479.56,no
114227.0,Jacinta Gindhart,3420.45,no
114242.0,Merle Krider,39558.659999999996,no
114249.0,Torri Abke,6073.24,no
114259.0,Alesha Threets,5177.72,no
114261.0,Elouise Cazeau,4804.34,no
114266.0,Meghann Finnie,11332.94,no
114273.0,Lanelle Vetterkind,9655.44,no
114279.0,Laureen Farson,15070.86,no
114307.0,Reba Mccrobie,9863.5,no
114311.0,Sherilyn Furfaro,26278.77,no
114357.0,Kyla Vafiadis,4709.52,no
114385.0,Dennise Klopp,14904.46,no
114393.0,Lupita Evensen,6532.01,no
114399.0,Nathanial Rouch,15994.01,no
114414.0,Temple Resper,8826.47,no
114426.0,Digna Eick,4936.89,no
114451.0,Johanne Culpepper,4858.43,no
114468.0,Foster Caulk,8166.51,no
114475.0,Yanira Ewers,3240.67,no
114488.0,Rick Warholic,8084.33,no
114493.0,Ardelia Forkell,6063.2,no
114510.0,Ralph Shrader,4886.54,no
114553.0,Sigrid Straus,3703.93,no
114583.0,Heather Amarillas,21944.14,no
114585.0,Madelyn Stouch,2589.7,no
114589.0,Sadie Guidrey,8903.97,no
114592.0,Beverly Sammer,45442.94,no
114606.0,Lawrence Struzik,5968.12,no
114637.0,Samara Uehara,3867.97,no
114638.0,Cicely Kowalik,2152.08,no
114657.0,Shanda Rubison,7393.530000000001,no
114678.0,Lai Luskin,8936.37,no
114700.0,Leeanna Picking,14310.68,no
114709.0,Orlando Annicchiarico,7375.68,no
114710.0,Goldie Mcanally,5235.4,no
114715.0,Darryl Mckernan,8415.64,no
114727.0,Enedina Rebeck,7295.43,no
114743.0,Rafael Milich,26447.59,no
114753.0,Wilson Brocker,9002.12,no
114760.0,Hee Hoskins,16854.34,no
114764.0,Katrice Tobia,13367.87,no
114775.0,Hannah Oya,2224.09,no
114802.0,Shane Tiberi,16953.54,no
114835.0,Willard Powal,8003.04,no
114846.0,Tanisha Thro,6102.31,no
114857.0,Leigha Cocopoti,13355.49,no
114858.0,Georgia Petric,17621.8,no
114862.0,Delphine Finigan,12913.5,no
114903.0,Slyvia Sirignano,9767.94,no
114924.0,Latisha Dimaggio,5037.95,no
114927.0,Kyla Rox,3013.44,no
114943.0,Emilio Forgy,9356.84,no
114945.0,Lynsey Nill,3317.9,no
114955.0,Sun Deans,27498.74,no
114956.0,Veronica Didomenico,9227.57,no
114958.0,Vasiliki Storbeck,8966.31,no
114970.0,Genevive Cephas,20096.89,no
114981.0,Dick Lascody,9113.18,no
114983.0,Alfonzo Troncoso,11203.36,no
115000.0,Corrinne Roorda,11720.96,no
115052.0,Ozell Mucci,33750.3,no
115101.0,Lillia Kuhnen,15672.7,no
115145.0,Chaya Hoskinson,2574.02,no
115175.0,Mikaela Rubenacker,39471.43,no
115188.0,Clyde Suszynski,8283.84,no
115196.0,Bernetta Doulani,5138.24,no
115198.0,Emogene Heisdorffer,3469.84,no
115208.0,Pamela Kapperman,3574.99,no
115226.0,Jessica Telch,5032.17,no
115280.0,Lacie Brager,4591.63,no
115281.0,Steffanie Ioannidis,23032.82,no
115283.0,Calista Tomasetti,4112.63,no
115319.0,Lou Ruise,6005.21,no
115322.0,Mabel Strike,8257.67,no
115344.0,Shani Todeschi,7630.35,no
115354.0,Norah Mcquaide,6297.0,no
115386.0,Prince Slocomb,10796.45,no
115397.0,Brady Seyller,4883.55,no
115403.0,Ginette Mancias,20221.54,no
115405.0,Giuseppina Hilbig,4637.16,no
115417.0,Maggie Stonehouse,6106.47,no
115427.0,Jenise Preskar,8685.92,no
115463.0,Corrine Selkirk,31746.17,no
115470.0,Rolande Mineau,6661.74,no
115493.0,Pedro Eshmon,3352.87,no
115505.0,Lillie Parlin,5860.17,no
115512.0,Carita Leng,16723.86,no
115515.0,Narcisa Kinning,9718.46,no
115522.0,Allan Shepperdson,4791.08,no
115529.0,Caryn Cajulus,16765.26,no
115557.0,Wyatt Rahmani,4476.3099999999995,no
115560.0,Doloris Hertz,5109.5,no
115585.0,Mariel Stimac,5520.15,no
115587.0,Katie Allyne,5886.22,no
115590.0,Marianne Rod,4610.12,no
115606.0,Cornelia Marci,5278.65,no
115609.0,Kasha Gockley,19634.06,no
115633.0,Lauretta Tojo,9685.54,no
115634.0,Kimberlie Stoltenburg,8852.2,no
115641.0,Hannelore Meinke,2130.35,no
115648.0,Nigel Servano,21059.7,no
115673.0,Son Tso,3126.27,no
115675.0,Katherina Grell,5325.39,no
115699.0,Omar Miscoe,4916.48,no
115705.0,Lucas Gouldsberry,17435.68,no
115707.0,Bo Schakel,6366.23,no
115721.0,Jerlene Upthegrove,3971.35,no
115736.0,Dario Streight,8041.2,no
115749.0,Vicki Seufer,6650.82,no
115776.0,Clement Ravencraft,10979.1,no
115782.0,Parker Weekly,10996.71,no
115804.0,Dahlia Kantis,40461.94,no
115805.0,Garret Buttolph,13562.26,no
115807.0,Reba Hoek,2774.8,no
115852.0,Shanae Altomari,81377.06,yes
115920.0,Seema Humston,5137.35,no
115926.0,Nella Beshears,8634.36,no
115930.0,Neil Wansley,5780.18,no
115999.0,Alexander Wait,13024.13,no
116007.0,Mac Allbritton,2927.07,no
116016.0,Katherine Kobler,9118.93,no
116022.0,Dorethea Gunyon,7200.57,no
116024.0,Jettie Bruender,5372.35,no
116032.0,Shaquita Schossow,18666.16,no
116045.0,Omega Donelly,11308.47,no
116054.0,Iris Curcio,13297.71,no
116126.0,Johnette Rix,8028.18,no
116128.0,Bobbye Hurtz,7281.72,no
116129.0,Claudio Ohlsson,15262.96,no
116132.0,Chantelle Teramoto,2776.75,no
116135.0,Jolanda Higbee,4718.56,no
116151.0,Armandina Corvo,5644.47,no
116164.0,Carrol Geremia,8170.62,no
116166.0,Carmine Werblow,16793.22,no
116172.0,Adolph Siglow,5640.73,no
116192.0,Maud Jurica,4108.26,no
116207.0,Lorie Ohlensehlen,6625.29,no
116238.0,Gil Rigaud,25464.82,no
116240.0,Britni Murai,10276.26,no
116243.0,Sara Gusewelle,35634.92,no
116244.0,Holley Keliihoomalu,3269.01,no
116254.0,Apryl Saarela,2851.16,no
116272.0,Charla Kurter,4582.65,no
116273.0,Matt Klugh,2531.74,no
116286.0,Dorethea Dieteman,59976.61,yes
116288.0,Janette Hawrylak,4994.92,no
116311.0,Thao Wosick,14594.45,no
116332.0,Dominique Moonsommy,9386.75,no
116333.0,Mary Donohoe,3193.46,no
116340.0,Kristie Rieben,5729.64,no
116344.0,Eli Melena,5607.2,no
116372.0,Eleonora Somvang,17773.22,no
116384.0,Lemuel Springston,2477.71,no
116388.0,Dewey Nixson,5225.06,no
116390.0,Joslyn Barker,2824.85,no
116423.0,Ermelinda Capper,2902.15,no
116471.0,Sheri Oldenkamp,5081.74,no
116483.0,Tawnya Apadaca,7857.3,no
116562.0,Palmer Schremp,17682.28,no
116573.0,Kati Mecum,3527.4,no
116579.0,Dustin Hehir,5791.61,no
116588.0,Christopher Bonnenfant,12205.9,no
116590.0,Torie Mcauley,2519.92,no
116596.0,Ignacia Abilay,2315.09,no
116650.0,Deidre Mckoon,4853.92,no
116653.0,Erica Gonsales,3545.41,no
116658.0,Socorro Checkett,9628.7,no
116668.0,Shaquita Brennick,8104.5,no
116671.0,Sergio Wittenmyer,13607.24,no
116703.0,Ramiro Stubblefield,2702.38,no
116732.0,Patti Mavai,13681.71,no
116735.0,Rocky Bieniek,27443.47,no
116739.0,Keenan Deeley,11314.24,no
116773.0,Kenisha Kevan,4647.42,no
116779.0,Clarita Tosch,10348.01,no
116789.0,Ozie Kleinkopf,21850.35,no
116818.0,Brandi Loughry,2738.0,no
116821.0,Allan Tai,5278.2,no
116853.0,Song Maslow,22911.329999999998,no
116855.0,Ramiro Feltes,15771.39,no
116879.0,Earlean Knick,7215.82,no
116895.0,Lottie Gatz,19378.91,no
116897.0,Helga Caronna,3683.79,no
116900.0,Robbie Trumble,17813.02,no
116917.0,Margarita Coventon,11227.74,no
116921.0,Loura Duplaga,9470.06,no
116928.0,Jonah Valrey,4755.72,no
116932.0,Lenora Caravalho,28871.32,no
116948.0,Latasha Carlew,13047.93,no
116991.0,Reuben Jakowich,4159.59,no
116999.0,Jonah Santana,14228.23,no
117002.0,Pamella Monica,5383.67,no
117007.0,Odell Mikula,8105.81,no
117033.0,Georgia Guilford,18610.11,no
117036.0,Daryl Beiser,14024.36,no
117053.0,Erin Merli,15118.9,no
117085.0,Rosella Gager,26134.91,no
117096.0,Reva Hodermarsky,6047.03,no
117102.0,Melodee Chavaria,19327.87,no
117104.0,Georgina Giroux,25181.88,no
117107.0,Anneliese Czekanski,16922.13,no
117122.0,Ena Bradberry,7809.86,no
117128.0,Ira Laa,6291.59,no
117131.0,Mozell Valerie,6772.1,no
117140.0,Olive Tsunoda,2600.27,no
117156.0,Hyacinth Quaker,7736.65,no
117169.0,Jame Wysinger,8417.1,no
117193.0,Sallie Brentari,6948.33,no
117201.0,Gracie Byard,9993.1,no
117219.0,Kendall Schauland,2750.71,no
117224.0,Jacquline Downer,4250.28,no
117228.0,Nikia Lokken,8653.56,no
117240.0,Fredricka Jaus,8476.08,no
117251.0,Tammie Burket,9783.63,no
117257.0,Vernia Sumeriski,13869.93,no
117284.0,Quintin Bashi,23888.8,no
117306.0,Larhonda Elfering,6689.02,no
117319.0,Xochitl Falk,4670.05,no
117325.0,Zane Warnock,35186.26,no
117327.0,Felice Dirienzo,9277.23,no
117333.0,Elena Curreri,23813.52,no
117342.0,Velma Caponigro,8400.79,no
117351.0,Temeka Moye,15351.74,no
117353.0,Cayla Dimeo,2162.42,no
117358.0,Cheyenne Minaya,6770.31,no
117389.0,Alexa Nestler,3479.26,no
117401.0,September Mostero,5079.83,no
117402.0,Brendan Ginty,7539.6,no
117406.0,Vivan Reavish,29589.94,no
117408.0,Virgil Lundin,7691.950000000001,no
117418.0,Jermaine Zimm,5431.37,no
117424.0,Dewey Siriano,3398.05,no
117456.0,Lovella Gelen,5170.03,no
117460.0,Billie Hainds,8203.22,no
117471.0,Keila Carboneau,22332.44,no
117482.0,Santana Tarbell,2869.74,no
